builder_key,contrast,metric,left_regime,right_regime,left_mean,mean_difference,ci_lower,ci_upper,relative_difference_percent,paired_question_count,display_name,family,parameter_billions,scale_band
qwen35_4b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.2,-0.03333333333333333,-0.1,0.0,-16.666666666666668,30,Qwen3.5 4B,qwen3.5,4.0,4_to_lt8b
qwen35_4b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.8,0.03333333333333333,0.0,0.1,4.166666666666667,30,Qwen3.5 4B,qwen3.5,4.0,4_to_lt8b
qwen35_9b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.2833333333333333,0.058333333333333334,-0.008333333333333333,0.125,20.588235294117645,120,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.1512871542663632,0.018671693470262325,-0.05992988358522504,0.0970805532359651,12.341889541651417,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.6777777777777778,0.011111111111111112,-0.06666666666666667,0.1,1.639344262295082,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.26666666666666666,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,-50.0,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.7333333333333333,0.13333333333333333,0.03333333333333333,0.26666666666666666,18.181818181818183,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Secondary: ER−Native,answer_correct,Native,ER,0.2833333333333333,0.075,0.008333333333333333,0.14166666666666666,26.47058823529412,120,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Secondary: ER−Native,token_f1,Native,ER,0.1512871542663632,0.040893915692484545,-0.035997505643381236,0.11824571764103682,27.030659602787438,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Secondary: ER−Native,over_abstention,Native,ER,0.6777777777777778,-0.011111111111111112,-0.08888888888888889,0.06666666666666667,-1.639344262295082,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Secondary: ER−Native,hallucination,Native,ER,0.26666666666666666,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,-50.0,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.7333333333333333,0.13333333333333333,0.03333333333333333,0.26666666666666666,18.181818181818183,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.35833333333333334,-0.016666666666666666,-0.041666666666666664,0.0,-4.651162790697675,120,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.19218106995884776,-0.022222222222222223,-0.05555555555555555,0.0,-11.563169164882225,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6666666666666666,0.022222222222222223,0.0,0.05555555555555555,3.3333333333333335,90,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.13333333333333333,0.0,0.0,0.0,0.0,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen35_9b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.8666666666666667,0.0,0.0,0.0,0.0,30,Qwen3.5 9B,qwen3.5,9.0,8b_plus
qwen3_0_6b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.25,0.06666666666666667,0.008333333333333333,0.125,26.666666666666668,120,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.1113022113022113,0.06881474776211619,0.003158182105550526,0.13447131341868185,61.82693673108452,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.7444444444444445,-0.06666666666666667,-0.15555555555555556,0.022222222222222223,-8.955223880597016,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.26666666666666666,0.0,-0.13333333333333333,0.13333333333333333,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.7333333333333333,0.0,-0.13333333333333333,0.13333333333333333,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Secondary: ER−Native,answer_correct,Native,ER,0.25,0.05,-0.008333333333333333,0.10833333333333334,20.0,120,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Secondary: ER−Native,token_f1,Native,ER,0.1113022113022113,0.05435435435435436,-0.011111111111111112,0.11981981981981983,48.834927642874675,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Secondary: ER−Native,over_abstention,Native,ER,0.7444444444444445,-0.06666666666666667,-0.14444444444444443,0.011111111111111112,-8.955223880597016,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Secondary: ER−Native,hallucination,Native,ER,0.26666666666666666,0.0,-0.16666666666666666,0.16666666666666666,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.7333333333333333,0.0,-0.16666666666666666,0.16666666666666666,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.3,0.016666666666666666,-0.016666666666666666,0.05,5.555555555555556,120,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.16565656565656567,0.01446039340776183,0.0,0.03902179691653375,8.729139922978177,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6777777777777778,0.0,-0.044444444444444446,0.044444444444444446,0.0,90,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.26666666666666666,0.0,-0.1,0.1,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_0_6b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.7333333333333333,0.0,-0.1,0.1,0.0,30,Qwen3 0.6B,qwen3,0.6,sub_1b
qwen3_1_7b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.3333333333333333,-0.016666666666666666,-0.075,0.041666666666666664,-5.000000000000001,120,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.16009727676394342,0.03311259977926644,-0.029012345679012345,0.09918139293139287,20.682800137874647,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.6777777777777778,-0.022222222222222223,-0.12222222222222222,0.07777777777777778,-3.278688524590164,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.13333333333333333,0.13333333333333333,0.0,0.3,100.0,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.8666666666666667,-0.13333333333333333,-0.3,0.0,-15.384615384615385,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Secondary: ER−Native,answer_correct,Native,ER,0.3333333333333333,-0.025,-0.075,0.025,-7.5,120,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Secondary: ER−Native,token_f1,Native,ER,0.16009727676394342,0.022001488668155336,-0.03703815995482662,0.08285933369266701,13.742575209817959,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Secondary: ER−Native,over_abstention,Native,ER,0.6777777777777778,-0.022222222222222223,-0.12222222222222222,0.07777777777777778,-3.278688524590164,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Secondary: ER−Native,hallucination,Native,ER,0.13333333333333333,0.13333333333333333,0.03333333333333333,0.26666666666666666,100.0,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.8666666666666667,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,-15.384615384615385,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.30833333333333335,0.008333333333333333,-0.016666666666666666,0.041666666666666664,2.7027027027027026,120,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.18209876543209874,0.011111111111111112,0.0,0.03333333333333333,6.101694915254239,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6555555555555556,0.0,-0.03333333333333333,0.03333333333333333,0.0,90,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.26666666666666666,0.0,-0.1,0.1,0.0,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_1_7b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.7333333333333333,0.0,-0.1,0.1,0.0,30,Qwen3 1.7B,qwen3,1.7,1_to_lt4b
qwen3_4b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.3,0.025,-0.025,0.075,8.333333333333334,120,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.1674074074074074,-0.01803129332541097,-0.07173499702911468,0.033602693602693606,-10.770905305002128,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.6666666666666666,0.0,-0.08888888888888889,0.08888888888888889,0.0,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.23333333333333334,-0.13333333333333333,-0.26666666666666666,-0.03333333333333333,-57.142857142857146,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.7666666666666667,0.13333333333333333,0.03333333333333333,0.26666666666666666,17.391304347826086,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Secondary: ER−Native,answer_correct,Native,ER,0.3,0.025,-0.025,0.075,8.333333333333334,120,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Secondary: ER−Native,token_f1,Native,ER,0.1674074074074074,-0.016397306397306396,-0.06797979797979797,0.033602693602693606,-9.794851166532583,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Secondary: ER−Native,over_abstention,Native,ER,0.6666666666666666,0.022222222222222223,-0.05555555555555555,0.1,3.3333333333333335,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Secondary: ER−Native,hallucination,Native,ER,0.23333333333333334,-0.1,-0.23333333333333334,0.0,-42.857142857142854,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.7666666666666667,0.1,0.0,0.23333333333333334,13.043478260869565,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.325,0.0,-0.025,0.025,0.0,120,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.151010101010101,-0.001633986928104575,-0.016666666666666666,0.011764705882352941,-1.0820381664371432,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.6888888888888889,-0.022222222222222223,-0.05555555555555555,0.0,-3.2258064516129035,90,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.13333333333333333,-0.03333333333333333,-0.1,0.0,-25.0,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_4b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.8666666666666667,0.03333333333333333,0.0,0.1,3.8461538461538463,30,Qwen3 4B,qwen3,4.0,4_to_lt8b
qwen3_8b,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.2833333333333333,0.025,-0.05,0.1,8.823529411764707,120,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.24074074074074073,-0.04296296296296296,-0.11777777777777777,0.028148148148148148,-17.846153846153847,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.4888888888888889,0.044444444444444446,-0.044444444444444446,0.13333333333333333,9.090909090909092,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.5333333333333333,-0.26666666666666666,-0.4666666666666667,-0.1,-50.0,30,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.4666666666666667,0.26666666666666666,0.1,0.4666666666666667,57.142857142857146,30,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Secondary: ER−Native,answer_correct,Native,ER,0.2833333333333333,0.025,-0.05,0.09166666666666666,8.823529411764707,120,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Secondary: ER−Native,token_f1,Native,ER,0.24074074074074073,-0.048922558922558916,-0.12666666666666668,0.027676767676767675,-20.32167832167832,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Secondary: ER−Native,over_abstention,Native,ER,0.4888888888888889,0.08888888888888889,0.0,0.17777777777777778,18.181818181818183,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Secondary: ER−Native,hallucination,Native,ER,0.5333333333333333,-0.26666666666666666,-0.43333333333333335,-0.13333333333333333,-50.0,30,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Secondary: ER−Native,unanswerable_correct,Native,ER,0.4666666666666667,0.26666666666666666,0.13333333333333333,0.43333333333333335,57.142857142857146,30,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.30833333333333335,0.0,-0.041666666666666664,0.041666666666666664,0.0,120,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.19181818181818183,0.00595959595959596,-0.04363636363636363,0.05555555555555555,3.106898367561875,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Incremental: ER+RR−ER,over_abstention,ER,ER+RR,0.5777777777777777,-0.044444444444444446,-0.1111111111111111,0.022222222222222223,-7.692307692307693,90,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Incremental: ER+RR−ER,hallucination,ER,ER+RR,0.26666666666666666,0.0,-0.1,0.1,0.0,30,Qwen3 8B,qwen3,8.0,8b_plus
qwen3_8b,Incremental: ER+RR−ER,unanswerable_correct,ER,ER+RR,0.7333333333333333,0.0,-0.1,0.1,0.0,30,Qwen3 8B,qwen3,8.0,8b_plus
gemma3_270m,Primary: ER+RR−Native,answer_correct,Native,ER+RR,0.2916666666666667,0.0,-0.06666666666666667,0.06666666666666667,0.0,120,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Primary: ER+RR−Native,token_f1,Native,ER+RR,0.1589436026936027,0.019528619528619527,-0.03333333333333333,0.07508417508417509,12.28650867205084,90,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Primary: ER+RR−Native,over_abstention,Native,ER+RR,0.6666666666666666,-0.03333333333333333,-0.12222222222222222,0.05555555555555555,-5.000000000000001,90,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Primary: ER+RR−Native,hallucination,Native,ER+RR,0.26666666666666666,0.06666666666666667,-0.13333333333333333,0.26666666666666666,25.0,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Primary: ER+RR−Native,unanswerable_correct,Native,ER+RR,0.7333333333333333,-0.06666666666666667,-0.26666666666666666,0.13333333333333333,-9.090909090909092,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Secondary: ER−Native,answer_correct,Native,ER,0.2916666666666667,-0.016666666666666666,-0.075,0.041666666666666664,-5.714285714285714,120,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Secondary: ER−Native,token_f1,Native,ER,0.1589436026936027,0.010174242424242422,-0.04641245791245792,0.06673989898989899,6.40116509996028,90,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Secondary: ER−Native,over_abstention,Native,ER,0.6666666666666666,-0.05555555555555555,-0.12222222222222222,0.0,-8.333333333333334,90,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Secondary: ER−Native,hallucination,Native,ER,0.26666666666666666,0.1,-0.06666666666666667,0.26666666666666666,37.5,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Secondary: ER−Native,unanswerable_correct,Native,ER,0.7333333333333333,-0.1,-0.26666666666666666,0.06666666666666667,-13.636363636363637,30,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Incremental: ER+RR−ER,answer_correct,ER,ER+RR,0.275,0.016666666666666666,-0.025,0.058333333333333334,6.0606060606060606,120,Gemma 3 270M,gemma3,0.27,sub_1b
gemma3_270m,Incremental: ER+RR−ER,token_f1,ER,ER+RR,0.1691178451178451,0.009354377104377103,-0.02573621632996633,0.04448653198653199,5.5312773751692275,90,Gemma 3 270M,gemma3,0.27,sub_1b
